season,site,tree,latitude,longitude,elevation,higth,diameter,volume,distance_to_NN_20km,reproduction,reproduction_prop,est_n_fruits,pre_female,early_female,late_female,early_interph,late_interph,early_male,late_male,total_syconia,synchrony, damaged_syconia,counted_syconia
S2014,201,20,25.38369899,-111.323722,291.63,0.3,0.1,0.012566371,1.098,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,21,25.385211,-111.322614,306.79,NA,NA,NA,1.14,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,22A,25.38527797,-111.322636,308.15,NA,NA,NA,1.147,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,22B,25.38530798,-111.322605,307.26,NA,NA,NA,1.148,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,23,25.38529197,-111.322575,305.15,NA,NA,NA,1.145,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,24A,25.38535299,-111.322583,305.05,NA,NA,NA,1.15,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,24B,25.38537302,-111.322567,304.89,NA,NA,NA,1.151,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,24C,25.38540596,-111.322561,303.21,NA,NA,NA,1.154,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,24D,25.38540697,-111.32256,303.15,NA,NA,NA,1.154,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,24E,25.38540697,-111.322521,303.08,NA,NA,NA,1.151,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,24F,25.38542097,-111.322514,303.02,NA,NA,NA,1.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,25,25.38536296,-111.322529,301.16,NA,NA,NA,1.148,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,26,25.38533203,-111.322509,301.18,NA,NA,NA,1.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,27,25.38385204,-111.292296,341.97,NA,NA,NA,2.743,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,28,25.38242804,-111.29338,336.03,NA,NA,NA,2.587,Yes,0.85,NA,0,0,0,21,0,0,0,21,1,0,60
S2014,201,29,25.382077,-111.29382,335.75,NA,NA,NA,2.533,Yes,0.85,NA,7,1,6,32,0,0,0,46,1.906306306,0,60
S2014,201,30,25.38212302,-111.293865,335.66,NA,NA,NA,2.53,Yes,0.0001,NA,0,0,0,42,0,0,0,42,1,3,60
S2014,201,31,25.38214699,-111.295841,326.84,NA,NA,NA,2.343,Yes,0.85,NA,14,3,10,16,1,0,1,45,3.596802842,0,60
S2014,201,32,25.381516,-111.296657,326.4,NA,NA,NA,2.243,Yes,0.0001,NA,0,0,0,4,16,16,2,38,2.714285714,0,60
S2014,201,33,25.37836701,-111.330633,346.87,NA,NA,NA,1.339,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,201,34,25.37915298,-111.327134,277.98,2,1,8.37758041,1.042,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,01A,24.04840004,-110.15008,NA,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,01B,24.04840004,-110.15015,NA,NA,NA,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,01C,24.04845997,-110.15023,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,01D,24.04853004,-110.15012,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,2,24.04300997,-110.14274,NA,NA,NA,NA,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,3,24.04297996,-110.1435,NA,NA,NA,NA,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,04A,24.04341004,-110.14358,NA,NA,NA,NA,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,04B,24.04336997,-110.14358,NA,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,04C,24.04339998,-110.14361,NA,NA,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,5,24.04378002,-110.14402,NA,NA,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,07A,24.04476003,-110.14649,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,07B,24.04479004,-110.14647,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,8,24.04532002,-110.1472,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,9,24.04523998,-110.14775,NA,NA,NA,NA,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,10,24.04542999,-110.14791,NA,NA,NA,NA,0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,100,24.06515001,-110.1766,NA,NA,NA,NA,3.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,101,24.06673998,-110.17811,NA,NA,NA,NA,3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,102,24.06755998,-110.17761,NA,NA,NA,NA,3.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,103,24.06728002,-110.17708,NA,NA,NA,NA,3.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,104,24.06731003,-110.17695,NA,NA,NA,NA,3.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,105,24.06683,-110.17464,NA,NA,NA,NA,3.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,106,24.06683997,-110.1746,NA,NA,NA,NA,3.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,107,24.06683,-110.1748,NA,NA,NA,NA,3.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,108,24.06709998,-110.175,NA,NA,NA,NA,3.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,109,24.06734004,-110.17537,NA,NA,NA,NA,3.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,11,24.06742997,-110.17531,NA,NA,NA,NA,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,111,24.06764003,-110.1754,NA,NA,NA,NA,3.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,112,24.06758999,-110.17548,NA,NA,NA,NA,3.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,113,24.06758001,-110.17574,NA,NA,NA,NA,3.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,114,24.06875004,-110.17607,NA,NA,NA,NA,3.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,115,24.06932998,-110.17885,NA,NA,NA,NA,3.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,116,24.06528999,-110.17807,NA,NA,NA,NA,3.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,117,24.01712003,-110.09591,NA,9,13,6371.149901,0.382,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,118,24.01681996,-110.0933,NA,4,6,603.1857895,0.311,NA,NA,NA,0,0,0,4,6,15,6,31,3.07028754,NA,NA
S2014,96,119,24.03088002,-110.13064,NA,7,10,2932.153143,0.137,Yes,0.0001,0.293215314,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60
S2014,96,11A,24.04532002,-110.14814,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,11B,24.04543997,-110.14811,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,11C,24.04548003,-110.14815,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120ME,24.03902002,-110.13595,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120MN,24.03902002,-110.13597,NA,NA,NA,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120MW,24.03902999,-110.13599,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120N,24.03908003,-110.13599,NA,NA,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120SE,24.03899001,-110.13597,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120SSE,24.03898004,-110.13597,NA,NA,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120SSW,24.03896998,-110.13598,NA,NA,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,120SW,24.03896998,-110.13603,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,121,24.03856999,-110.13819,NA,NA,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,122,24.03705999,-110.13742,NA,NA,NA,NA,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,123,24.03758001,-110.13677,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,124,24.03784999,-110.13714,NA,NA,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,125,24.03791998,-110.13701,NA,NA,NA,NA,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,126,24.03806004,-110.13724,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,127,24.03807001,-110.13719,NA,NA,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,128,24.03813003,-110.13708,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,129,24.03820002,-110.13707,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,12A,24.04617003,-110.14892,NA,NA,NA,NA,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,12B,24.04618998,-110.1489,NA,NA,NA,NA,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,13,24.04638,-110.14958,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,130,24.02942517,-110.1300945,749.95,5,4,335.1032164,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,131,24.02964754,-110.1300933,745.38,NA,NA,NA,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,132,24.02980638,-110.1303138,735.53,5,4,335.1032164,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,133,24.03005725,-110.1305509,728.8,6,7,1231.50432,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,134,24.02996127,-110.1307931,725.68,6,5,628.3185307,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,135,24.02990109,-110.1308853,722.31,NA,NA,NA,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,136,24.02982029,-110.1310256,NA,8,6,1206.371579,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,137,24.0298363,-110.1309722,721.83,5,4,335.1032164,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,138,24.03003948,-110.1309264,720.87,6,7,1231.50432,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,14A,24.04063001,-110.13835,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,14B,24.04062004,-110.13835,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,15,24.03620998,-110.1301,NA,9.67,13,6845.446616,0.431,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,16,24.03626002,-110.12964,NA,9.33,7.33,2099.80131,0.467,Yes,0.0001,0.209980131,15,6,0,6,9,16,20,72,5.013539652,0,60
S2014,96,17,24.03568,-110.12975,NA,5.67,8.67,1785.294484,0.433,Yes,0.625,1115.809052,18,30,2,6,8,1,2,67,3.367591898,0,60
S2014,96,18,24.03525,-110.12952,NA,7.67,9.33,2796.708876,0.421,Yes,0.15,419.5063314,27,14,0,12,15,0,0,68,3.573415765,0,60
S2014,96,19,24.03456001,-110.12993,NA,5.67,7.33,1276.08504,0.337,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,197,24.01840003,-110.09034,NA,7.5,6,1130.973355,0.092,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,198,24.01802,-110.09022,NA,6,3.25,265.4645792,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,199A-D,24.01788999,-110.09009,NA,NA,NA,NA,0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,199E,24.01785999,-110.09007,NA,7,3,263.8937829,0.084,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,199N,24.01789997,-110.09006,NA,5,3,188.4955592,0.083,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,199S,24.01782998,-110.0901,NA,NA,NA,NA,0.084,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,199SE,24.01784004,-110.0901,NA,0.2,0.3,0.075398224,0.086,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,199W,24.01781992,-110.0901643,567.78,NA,NA,NA,0.086,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,20,24.03440997,-110.12964,NA,8,5.33,951.9913764,0.342,Yes,0.025,23.79978441,10,14,5,9,20,0,0,58,4.194513716,0,60
S2014,96,200,24.01808999,-110.08974,NA,4,3.5,205.25072,0.07,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,201,24.01795001,-110.08953,NA,6,5,628.3185307,0.067,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,202,24.01808999,-110.0894,NA,4.5,2,75.39822369,0.082,Yes,0.025,1.884955592,4,30,2,1,0,0,0,37,1.486427796,0,60
S2014,96,203,24.01841001,-110.0894,NA,NA,NA,NA,0.094,Yes,0.0001,NA,16,9,0,0,1,0,0,26,2,0,60
S2014,96,204,24.01857002,-110.08942,NA,5,10,2094.395102,0.102,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,205,24.01913001,-110.0895,NA,6,4,402.1238597,0.117,Yes,0.025,10.05309649,0,5,0,15,19,9,0,48,3.329479769,0,60
S2014,96,207,24.02219997,-110.10814,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,208,24.01759,-110.094,NA,8,8.5,2421.120738,0.332,Yes,0.025,60.52801846,21,5,0,4,7,0,0,37,2.578154426,0,60
S2014,96,209,24.01844999,-110.089169,543.45,15,15,14137.16694,0.113,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,21,24.03377001,-110.12986,NA,5.33,7,1093.986338,0.278,Yes,0.025,27.34965844,32,6,0,7,0,0,0,45,1.825969342,0,60
S2014,96,210,24.01842099,-110.09026,548.71,NA,NA,NA,0.087,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,211,24.02314503,-110.113932,684.78,NA,NA,NA,1.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,212,24.04557601,-110.149598,617.45,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,214,24.01883204,-110.090225,551.93,NA,NA,NA,0.106,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,215,24.01845996,-110.08943,553.12,3,4,201.0619298,0.093,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,2151(=217?),24.01874201,-110.08977,545.13,NA,NA,NA,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,216,24.01844999,-110.08919,534.37,4,6,603.1857895,0.111,Yes,0.0001,0.060318579,24,12,3,0,0,0,0,39,2.086419753,0,60
S2014,96,218,24.01762303,-110.089448,563.82,NA,NA,NA,0.09,Yes,0.0001,NA,26,12,0,0,0,0,0,38,1.76097561,0,60
S2014,96,218S,24.017546,-110.089373,529.85,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,219,24.017344,-110.089493,565.19,NA,NA,NA,0.097,Yes,0.0001,NA,2,18,0,0,0,0,0,20,1.219512195,0,60
S2014,96,22,24.03341001,-110.1302,NA,5.5,10.5,2539.97766,0.242,Yes,0.0001,0.253997766,1,0,7,5,0,0,1,14,2.578947368,0,60
S2014,96,220N,24.01708902,-110.089289,558.9,NA,NA,NA,0.117,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,220S,24.01701098,-110.08928,562.21,NA,NA,NA,0.125,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,221,24.03391996,-110.13138,703.66,NA,NA,NA,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,222,24.031337,-110.129812,719.27,NA,NA,NA,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,223,24.03060802,-110.129329,729.69,NA,NA,NA,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,224,24.03050199,-110.129625,742.69,NA,NA,NA,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,225,24.029814,-110.129487,746.15,NA,NA,NA,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,226,24.02970303,-110.129414,745.22,NA,NA,NA,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,227,24.02960102,-110.129627,750.85,NA,NA,NA,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,228,24.02958702,-110.129197,728.99,NA,NA,NA,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,229,24.02940002,-110.129283,734.16,NA,NA,NA,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,23,24.03263996,-110.1298,NA,7.5,7,1539.3804,0.214,Yes,0.025,38.48451001,14,17,1,22,8,7,4,73,4.848953594,0,60
S2014,96,230,24.02921302,-110.129412,749.1,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,231,24.02918201,-110.129704,757.03,NA,NA,NA,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,232,24.02899501,-110.129696,770.89,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,233,24.02876199,-110.129498,782.12,NA,NA,NA,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,234,24.02866904,-110.12973,794.59,NA,NA,NA,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,235,24.02850299,-110.129683,798.22,NA,NA,NA,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,236,24.02841096,-110.129576,799.23,NA,NA,NA,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,237,24.02812899,-110.129521,801.26,NA,NA,NA,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,238,24.02813,-110.129469,803.6,NA,NA,NA,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,239,24.02764401,-110.129623,805.38,NA,NA,NA,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,240,24.02781199,-110.129503,806.37,NA,NA,NA,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,241,24.02777502,-110.1294,805.14,NA,NA,NA,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,242,24.02775097,-110.129185,801.91,NA,NA,NA,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,243,24.02743103,-110.128761,804.86,NA,NA,NA,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,244,24.02718301,-110.128601,804.25,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,245,24.02723104,-110.129311,787.33,NA,NA,NA,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,246,24.027368,-110.129494,797.6,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,247,24.02696097,-110.129422,792.47,NA,NA,NA,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,248,24.02683097,-110.129561,793.89,NA,NA,NA,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,249,24.02630802,-110.12976,786.67,NA,NA,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,24A,24.03276997,-110.12961,NA,5,8.5,1513.200461,0.235,Yes,0.0001,0.151320046,27,0,0,12,2,2,0,43,2.098751419,0,60
S2014,96,24B,24.03275999,-110.12954,NA,6,7,1231.50432,0.237,Yes,0.0001,0.123150432,10,8,3,22,0,0,2,45,3.063540091,0,60
S2014,96,25,24.03302,-110.12974,NA,6,6.33,1007.041295,0.249,Yes,0.0001,0.10070413,19,17,3,3,0,0,0,42,2.640718563,0,60
S2014,96,250,24.02665,-110.130514,753.11,NA,NA,NA,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,251,24.02745601,-110.131523,727.36,NA,NA,NA,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,252,24.02779204,-110.131357,728.21,NA,NA,NA,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,253,24.02820996,-110.131497,725.07,NA,NA,NA,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,254,24.021644,-110.104932,650.82,NA,NA,NA,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,255,24.021746,-110.1037,661.02,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,256,24.02169798,-110.103518,661.31,NA,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,257,24.02159203,-110.103421,654.93,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,258,24.02185597,-110.103402,660.43,NA,NA,NA,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,259,24.02225998,-110.103201,672.07,NA,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,26,24.03343004,-110.12949,NA,7,8,1876.578012,0.269,Yes,0.0001,0.187657801,35,0,0,19,0,0,0,54,1.838587642,3,60
S2014,96,260E,24.02246299,-110.10352,677.79,NA,NA,NA,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,260W,24.02241597,-110.103586,677.23,NA,NA,NA,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,261,24.02255704,-110.103256,671.65,NA,NA,NA,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,262,24.02282299,-110.103495,669.27,NA,NA,NA,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2014,96,263,24.02292903,-110.103346,670.42,NA,NA,NA,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
